x,y,z,Thickness_r1_1,r1P2_1,r1P3_1,Distance_r1_1,Thickness_r1_2,r1P2_2,r1P3_2,Distance_r1_2,Thickness_r1_3,r1P2_3,r1P3_3,Distance_r1_3,Thickness_r1_4,r1P2_4,r1P3_4,Distance_r1_4,Thickness_r1_5,r1P2_5,r1P3_5,Distance_r1_5,Thickness_r1_6,r1P2_6,r1P3_6,Distance_r1_6,Thickness_r1_7,r1P2_7,r1P3_7,Distance_r1_7,Thickness_r1_8,r1P2_8,r1P3_8,Distance_r1_8,Thickness_r1_9,r1P2_9,r1P3_9,Distance_r1_9,Thickness_r1_10,r1P2_10,r1P3_10,Distance_r1_10,Thickness_r2_1,r2P2_1,r2P3_1,Distance_r2_1,Thickness_r2_2,r2P2_2,r2P3_2,Distance_r2_2,Thickness_r2_3,r2P2_3,r2P3_3,Distance_r2_3,Thickness_r2_4,r2P2_4,r2P3_4,Distance_r2_4,Thickness_r2_5,r2P2_5,r2P3_5,Distance_r2_5,Thickness_r2_6,r2P2_6,r2P3_6,Distance_r2_6,Thickness_r2_7,r2P2_7,r2P3_7,Distance_r2_7,Thickness_r2_8,r2P2_8,r2P3_8,Distance_r2_8,Thickness_r2_9,r2P2_9,r2P3_9,Distance_r2_9,Thickness_r2_10,r2P2_10,r2P3_10,Distance_r2_10,A3MS
1036.16,-19.29,538.45,0.75436567,0.4,0.4,2.30E-12,1.01617313,44.8,0.35,1.351048366,6.466556282,44.8,0.35,6.63976761,3.464226579,70,0.3,18.24492665,2.309484408,24,0.136,13.8569063,2.886855483,3.1,0.32,64.81126103,0,1.15,0.43,2.542905086,0,1.15,0.43,10.56640998,2.646,44.8,0.35,,,,,,0.703431831,0.4,0.4,2.03E-12,0.947562375,44.8,0.35,1.259827249,6.029942388,44.8,0.35,6.191458702,3.23032628,70,0.3,32.19558525,2.153550853,24,0.136,183.4890446,0.286873648,1.15,0.43,14.51911545,4.37444827,,,3.475316461,6.194125586,,,5.989807476,1.502949647,3.45,0.3,66.91112452,1.774555257,3.45,0.3,,77.0613
1013.94,-13.49,566.47,0.686745932,0.4,0.4,1.91E-12,0.922858249,44.8,0.35,1.22698199,5.872734312,44.8,0.35,6.030039695,3.146107667,70,0.3,10.66341541,3.528508136,24,0.136,17.05941261,2.621756389,3.1,0.32,68.73040958,2.646000003,44.8,0.35,,,,,,,,,,,,,,0.694344407,0.4,0.4,2.05E-12,0.93306918,44.8,0.35,1.240557887,5.937712962,44.8,0.35,6.096758845,3.180917658,70,0.3,12.24845976,6.605003249,24,0.136,13.86137246,1.882646038,3.1,0.32,159.6058755,0,1.15,0.43,4.431965453,0,1.15,0.43,22.66248546,28.25830947,,,,,,,,73.5214
990.36,-11.95,596.1,0.650448977,0.4,0.4,1.86E-12,0.880735561,44.8,0.35,1.170977962,5.604680842,44.8,0.35,5.754806221,3.002507594,70,0.3,8.91238683,2.001671729,24,0.136,24.49154514,3.102420957,3.1,0.32,58.38233478,2.646000008,44.8,0.35,,,,,,,,,,,,,,0.679110946,0.4,0.4,2.05E-12,0.919545085,44.8,0.35,1.222576987,5.851650538,44.8,0.35,6.008391177,3.657281586,70,0.3,8.782641459,2.093627107,24,0.136,19.740403,2.61234399,3.1,0.32,110.6160129,0,1.15,0.43,4.164367587,0,1.15,0.43,15.82677378,26.40527998,,,,,,,,89.1262
982.1,-26.75,606.17,0.551813034,70,0.3,0.100166928,0,70,0.3,2.54E-13,7.512519626,44.8,0.35,7.612686555,1.992945939,24,0.136,0.020123472,2.172324139,70,0.3,36.50137425,17.1462501,3.1,0.32,40.27068915,2.646000012,44.8,0.35,,,,,,,,,,,,,,0.573034266,70,0.3,0.104019077,0,70,0.3,2.54E-13,0.178496708,44.8,0.35,0.133560521,7.437363976,44.8,0.35,25.74472146,2.080381567,24,0.136,22.38685212,2.955225587,3.1,0.32,53.22468041,0,1.15,0.43,5.37787691,0,1.15,0.43,44.64411581,24.96974327,,,,,,,,80.0224
1057.88,-17.93,511.2,0.844420063,0.4,0.4,2.28E-12,1.144825213,44.8,0.35,1.522097158,7.116129446,44.8,0.35,7.64951392,3.902813225,70,0.3,38.89213715,2.302150568,24,0.136,79.04324214,0,1.15,0.43,2.500229461,0,1.15,0.43,6.003026194,4,44.8,0.35,0,2.646,44.8,0.35,,,,,,0.71051885,0.4,0.4,2.03E-12,0.963288213,44.8,0.35,1.280735465,5.473228483,44.8,0.35,0.175147332,0.547190213,44.8,0.35,2.53970663,0.076625199,44.8,0.35,3.617665134,3.284269984,70,0.3,32.7242391,2.189291393,24,0.136,40.55713872,0.096536861,1.15,0.43,7.068147972,0,1.15,0.43,101.5123962,3.279028978,,,44.43728555,68.2998
997.15,-23.65,587.34,0.657502323,0.4,0.4,1.99E-12,0.88638169,44.8,0.35,1.178484747,5.640610755,44.8,0.35,5.791698543,3.021755762,70,0.3,15.91458035,2.014503873,24,0.136,20.12561205,3.72710795,3.1,0.32,55.72690317,2.646000007,44.8,0.35,,,,,,,,,,,,,,0.684926502,0.4,0.4,2.05E-12,0.923352342,44.8,0.35,1.227638909,5.875878541,44.8,0.35,6.033268145,3.147792076,70,0.3,31.26806795,2.623160063,3.1,0.32,124.2609409,0,1.15,0.43,4.239992576,0,1.15,0.43,17.68082639,26.92737048,,,,,,,,,,,,79.2365
1010.17,-29.8,570.86,0.672539766,0.4,0.4,1.88E-12,0.912454232,44.8,0.35,1.213149377,5.806526932,44.8,0.35,5.962058903,3.110639428,70,0.3,16.38270099,2.073759647,24,0.136,12.44255769,2.592199523,3.1,0.32,67.48086995,2.646000003,44.8,0.35,,,,,,,,,,,,,,0.68617057,0.4,0.4,2.05E-12,0.93094754,44.8,0.35,1.23773707,5.924211616,44.8,0.35,6.082895856,3.70263226,70,0.3,16.18579245,2.115789886,24,0.136,12.69473916,2.644737329,3.1,0.32,151.7666806,0,1.15,0.43,4.390090312,0,1.15,0.43,21.52439993,27.96729556,,,,,,,,78.0744
1027.67,-31.23,548.86,0.720652119,0.4,0.4,2.10E-12,0.97604411,44.8,0.35,1.29769501,6.211189793,44.8,0.35,6.377560948,3.881779989,70,0.3,32.49804594,2.772852586,3.1,0.32,60.02866947,0,1.15,0.43,2.587155121,0,1.15,0.43,11.15059417,2.646000001,44.8,0.35,,,,,,,,,,0.695501777,0.4,0.4,1.83E-12,0.941980735,44.8,0.35,1.252406205,5.99442286,44.8,0.35,6.154987759,3.211297961,70,0.3,32.00593634,2.140865307,24,0.136,192.2327189,0.099490353,1.15,0.43,2.815902804,0.493722939,1.15,0.43,32.89550492,1.511735428,3.45,0.3,,,,,,,,,,77.1231
1044.77,-33.9,527.33,0.782341116,0.4,0.4,2.05E-12,1.064777139,44.8,0.35,1.415669605,6.775854522,44.8,0.35,6.957350625,3.629922065,70,0.3,22.02749705,2.381295245,24,0.136,13.1725564,2.514047347,3.1,0.32,68.79509008,0,1.15,0.43,2.515090289,0,1.15,0.43,10.19920119,2.646,44.8,0.35,,,,,,0.700786657,0.4,0.4,1.93E-12,0.953780387,44.8,0.35,1.268094378,6.069511552,44.8,0.35,6.232087754,3.251524046,70,0.3,32.40685632,2.167682697,24,0.136,178.2664473,3.271816134,,,29.80138794,1.516270108,3.45,0.3,63.98400602,1.744951647,3.45,0.3,,,,,,,,,,78.2936
1084.2,-22.97,478.06,0.994541996,0.4,0.4,2.78E-12,1.335809292,44.8,0.35,1.776019172,7.589825523,44.8,0.35,0.242879993,0.758915909,44.8,0.35,3.52174011,0.106257557,44.8,0.35,5.009284845,4.974240444,70,0.3,44.96681149,3.035930209,24,0.136,97.71679015,0,1.15,0.43,2.500010891,0,1.15,0.43,9.985287955,2.646000001,44.8,0.35,,0.733119387,0.4,0.4,2.00E-12,0.984682088,44.8,0.35,1.309179595,5.594784592,44.8,0.35,0.179037217,0.559506773,44.8,0.35,6.366832441,3.356870755,70,0.3,26.00999757,2.97726303,24,0.136,3.607362817,2.585958862,3.1,0.32,36.37832066,2.942004741,3.1,0.32,13.22958779,3.547424738,3.1,0.32,45.23420543,3.026199675,,,37.65941397,64.0482
1091.44,-4.27,469.34,1.023140008,0.4,0.4,2.80E-12,1.390106789,44.8,0.35,1.848210162,7.898334027,44.8,0.35,1.548073469,0.110576676,44.8,0.35,0.059553628,0.319572208,44.8,0.35,7.993108233,4.739000416,70,0.3,46.47691649,6.12598813,24,0.136,101.2994078,0,1.15,0.43,2.500010794,0,1.15,0.43,9.981914709,2.646000002,44.8,0.35,,0.729198897,0.4,0.4,2.08E-12,0.990738636,44.8,0.35,1.317232051,5.629196798,44.8,0.35,1.228669328,0.223667581,44.8,0.35,5.696743024,3.377518079,70,0.3,17.78826188,2.251678701,24,0.136,12.82098098,2.549610418,3.1,0.32,83.31677292,3.720301148,,,75.93535689,6.319500235,7.63,0.37,,,,,,61.6498
1073.41,3.29,492.14,0.927049603,0.4,0.4,2.75E-12,1.250650414,44.8,0.35,1.662796573,7.10596826,44.8,0.35,0.227396205,2.813963431,44.8,0.35,5.983220055,4.263580956,70,0.3,22.21483981,0.080957818,24,0.136,112.7343805,0,1.15,0.43,2.500011014,0,1.15,0.43,9.991463048,2.646000001,44.8,0.35,,,,,,0.722930431,0.4,0.4,2.03E-12,0.97528033,44.8,0.35,1.296679529,5.54136551,44.8,0.35,0.177327767,0.553995659,44.8,0.35,0.354784214,0.077579117,44.8,0.35,0.030200684,0.235788931,44.8,0.35,5.607857826,3.324819306,70,0.3,33.13736575,2.216546204,24,0.136,8.359019195,2.757030985,3.1,0.32,5.296748512,0.243491493,1.15,0.43,0.751942469,65.7581
1056.31,5.95,513.66,0.835298928,0.4,0.4,2.28E-12,1.131974616,44.8,0.35,1.505011706,7.203474832,44.8,0.35,130.1260974,0,1.15,0.43,2.500932429,0,1.15,0.43,6.012302139,4,44.8,0.35,0,2.646,44.8,0.35,,,,,,,,,,,,,,0.709725518,0.4,0.4,2.24E-12,0.961800913,44.8,0.35,1.278758031,5.901960145,44.8,0.35,2.819825403,0.076506891,44.8,0.35,3.606753422,3.278866747,70,0.3,32.67937191,3.133243915,24,0.136,49.63098835,0.543532307,1.15,0.43,101.954926,3.152465009,,,61.15948972,10.95213329,3.45,0.3,,,,,,64.9376
1042.29,11.57,531.38,0.773777551,0.4,0.4,2.29E-12,1.046670473,44.8,0.35,1.39159597,6.660630285,44.8,0.35,24.08404627,2.679829118,24,0.136,6.248003686,1.381603733,70,0.3,11.73245457,2.733197472,3.1,0.32,68.5543115,0,1.15,0.43,2.523125631,0,1.15,0.43,10.30527946,2.646,44.8,0.35,,,,,,0.703409334,0.4,0.4,2.15E-12,0.951485061,44.8,0.35,1.265042638,6.054904936,44.8,0.35,42.91032572,2.374841098,24,0.136,183.0144362,3.287864296,,,27.69944447,1.749094348,3.45,0.3,64.42040435,1.555034209,3.45,0.3,,,,,,,,,,,,,,72.9824
1032.19,7.4,543.97,0.730973897,0.4,0.4,2.32E-12,0.994518826,44.8,0.35,1.322257985,6.328756167,44.8,0.35,5.617053772,10.04259326,70,0.3,6.848895531,2.202630924,24,0.136,18.85553192,2.825337575,3.1,0.32,62.75268296,0,1.15,0.43,2.563480328,0,1.15,0.43,10.83803212,2.646,44.8,0.35,,,,,,0.694262902,0.4,0.4,2.05E-12,0.944572069,44.8,0.35,1.2558515,6.010913164,44.8,0.35,42.9170209,2.036025002,24,0.136,185.696304,0.925338347,1.15,0.43,1.910712977,0.925338841,1.15,0.43,11.16039985,0.098102869,,,23.40231089,2.358940301,3.45,0.3,23.21492283,20.04471127,3.45,0.3,18.98061602,2.345804721,3.45,0.3,,75.6312
1023.41,-7.28,554.7,0.707261794,0.4,0.4,2.10E-12,0.956515584,44.8,0.35,1.271730948,6.086917356,44.8,0.35,6.249959785,3.260848583,70,0.3,11.53147024,2.129382728,24,0.136,18.73024297,2.71737382,3.1,0.32,58.26668876,0,1.15,0.43,2.298631186,0,1.15,0.43,11.59659887,2.646000001,44.8,0.35,,,,,,0.694275128,0.4,0.4,2.03E-12,0.938952147,44.8,0.35,1.248379559,5.975150026,44.8,0.35,6.135198688,3.734468766,70,0.3,12.83291073,2.170717401,24,0.136,18.03394534,1.959733828,24,0.136,180.495945,0,1.15,0.43,4.548231017,1.41370068,1.15,0.43,0,1.31523793,1.15,0.43,,,,,,74.7078
1006.3,10.95,576.55,0.663070493,0.4,0.4,1.88E-12,0.901629793,44.8,0.35,1.198757793,5.737644137,44.8,0.35,5.891331033,3.07373793,70,0.3,9.685266713,2.028311637,24,0.136,18.81888509,2.561448275,3.1,0.32,66.93935663,2.646000004,44.8,0.35,,,,,,,,,,,,,,0.682654684,0.4,0.4,1.96E-12,0.928259978,44.8,0.35,1.234163834,5.907108949,44.8,0.35,6.065335082,3.164522651,70,0.3,10.8036146,2.150393985,24,0.136,18.48024975,2.637102209,3.1,0.32,143.1379703,0,1.15,0.43,4.337038648,0,1.15,0.43,20.21188564,27.59916956,,,,,,,,68.9968
990.76,6.64,595.98,0.65182106,0.4,0.4,1.86E-12,0.880821355,44.8,0.35,1.171092028,5.605226802,44.8,0.35,5.755366806,3.002800073,70,0.3,7.807280189,3.107841526,24,0.136,34.92010753,3.957970429,3.1,0.32,47.34586016,2.646000008,44.8,0.35,,,,,,,,,,,,,,0.680515244,0.4,0.4,2.11E-12,0.919596491,44.8,0.35,1.222645334,5.851977669,44.8,0.35,6.008727071,3.134988037,70,0.3,9.305630451,2.097878452,24,0.136,19.73737227,2.612490031,3.1,0.32,111.3096337,0,1.15,0.43,4.165391614,0,1.15,0.43,15.88092604,26.41234129,,,,,,,,83.6975
978.56,1.3,611.18,0.548537085,70,0.3,0.100516227,0,70,0.3,5.930457396,1.206194725,0.4,0.4,7.822480574,1.525528542,70,0.3,8.950913231,2.010324541,24,0.136,45.75448848,3.401813129,3.1,0.32,32.46100411,5.000000016,44.8,0.35,0,2.646000012,44.8,0.35,,,,,,,,,,0.56641222,70,0.3,0.103791742,1.14E-13,0.4,0.4,6.196905925,1.172307727,0.4,0.4,7.010416773,3.161173902,70,0.3,8.723637241,2.075834832,24,0.136,35.66233627,2.979099562,3.1,0.32,39.15593756,0,1.15,0.43,4.476940688,0,1.15,0.43,8.954976364,31.266037,44.8,0.35,9.533052865,20.70314984,,,,67.2457
1000.89,-6.1,583,0.659385522,0.4,0.4,1.88E-12,0.891485949,44.8,0.35,1.185271091,5.673092401,44.8,0.35,5.825050234,3.039156644,70,0.3,9.227604254,2.011861469,24,0.136,22.4956803,4.671218913,3.1,0.32,60.02272424,2.646000006,44.8,0.35,,,,,,,,,,,,,,0.684393883,0.4,0.4,2.05E-12,0.925297129,44.8,0.35,1.230224591,5.888254455,44.8,0.35,6.045975556,3.154422029,70,0.3,10.29070234,2.142302676,24,0.136,18.90092048,2.628685024,3.1,0.32,131.8526449,0,1.15,0.43,4.278491036,0,1.15,0.43,18.68129391,27.19362823,,,,,,,,79.6462
1019.47,10.02,560.01,0.701596092,0.4,0.4,1.84E-12,0.940494888,44.8,0.35,1.250430704,5.984967472,44.8,0.35,6.145279101,3.206232574,70,0.3,11.03989976,2.098978309,24,0.136,18.70969884,2.671860479,3.1,0.32,70.80355903,2.646000002,44.8,0.35,,,,,,,,,,,,,,0.698439133,0.4,0.4,2.05E-12,0.936262962,44.8,0.35,1.244804165,5.958037028,44.8,0.35,6.117627306,3.723773143,70,0.3,13.55399705,6.750949032,70,0.3,12.79521482,1.45273908,24,0.136,171.5496599,0,1.15,0.43,4.495041776,0,1.15,0.43,24.40404277,14.94877058,,,,,,,,71.8059
979.08,26.35,611.05,0.555037923,70,0.3,0.100483256,0,70,0.3,5.225129318,3.396155162,0.4,0.4,5.605814964,2.252154559,70,0.3,8.947977188,2.009665122,24,0.136,45.84330561,3.412238848,3.1,0.32,37.64641807,2.64600001,44.8,0.35,,,,,,,,,,,,,,0.573346126,70,0.3,0.103797747,1.14E-13,0.4,0.4,5.397815744,1.985170949,0.4,0.4,6.525911344,3.662580735,70,0.3,8.694482349,2.075954931,24,0.136,35.52277556,2.978697565,3.1,0.32,40.25943177,0,1.15,0.43,4.478326404,0,1.15,0.43,36.5047062,1.183047183,44.8,0.35,11.35967342,21.37458588,,,,70.2542
991.49,28.5,595.51,0.651724702,0.4,0.4,1.86E-12,0.881050931,44.8,0.35,1.17139726,5.606687742,44.8,0.35,5.756866878,3.003582719,70,0.3,8.915578141,2.002388479,24,0.136,34.68469068,3.986863515,3.1,0.32,47.85964092,2.646000006,44.8,0.35,,,,,,,,,,,,,,0.680385441,0.4,0.4,1.96E-12,0.919796694,44.8,0.35,1.222911514,5.853251692,44.8,0.35,6.01003522,3.135670549,70,0.3,9.315152605,2.120244825,24,0.136,19.71226336,2.613058791,3.1,0.32,112.6399389,0,1.15,0.43,4.169378841,0,1.15,0.43,1.054556102,1.447071203,1.15,0.43,13.51123267,26.43983789,,,,78.0846
998.34,32.11,586.98,0.654245712,0.4,0.4,1.89E-12,0.887117213,44.8,0.35,1.179462659,5.645291357,44.8,0.35,5.796504519,3.024263227,70,0.3,8.978649117,2.014491586,24,0.136,27.06667413,4.43527888,3.1,0.32,55.82966735,2.646000004,44.8,0.35,,,,,,,,,,,,,,0.681086116,0.4,0.4,2.05E-12,0.923511162,44.8,0.35,1.227850067,5.876889211,44.8,0.35,6.034305886,3.148333506,70,0.3,9.976195024,2.137411818,24,0.136,19.15983932,2.623611255,3.1,0.32,126.3804931,0,1.15,0.43,4.24313923,0,1.15,0.43,17.85104734,26.94912081,,,,,,,,74.6899
1006.92,34.41,576.25,0.662839727,0.4,0.4,2.03E-12,0.902408004,44.8,0.35,1.19979246,5.742596391,44.8,0.35,5.896415937,3.076390924,70,0.3,9.708294153,2.029638228,24,0.136,18.82088413,2.563659103,3.1,0.32,67.32347629,2.646000003,44.8,0.35,,,,,,,,,,,,,,0.681931255,0.4,0.4,1.96E-12,0.928399728,44.8,0.35,1.234349639,5.907998272,44.8,0.35,6.066248226,3.164999074,70,0.3,10.82754171,2.150774984,24,0.136,18.46067411,2.637499229,3.1,0.32,144.3098716,0,1.15,0.43,4.339798127,2.603878876,1.15,0.43,17.72022351,27.61830225,,,,,,,,62.1068
1020.28,31.74,559.43,0.698299267,0.4,0.4,1.91E-12,0.9424414,44.8,0.35,1.25301868,5.997354365,44.8,0.35,6.157997786,3.21286841,70,0.3,11.09406021,2.102649598,24,0.136,18.71778307,2.677390342,3.1,0.32,71.29403289,2.646000001,44.8,0.35,,,,,,,,,,,,,,0.693935976,0.4,0.4,1.99E-12,0.936552598,44.8,0.35,1.24518925,5.95988017,44.8,0.35,6.119519817,3.192792948,70,0.3,12.18915923,2.172913774,24,0.136,19.26600264,1.811926082,24,0.136,172.8954857,0,1.15,0.43,4.500766283,0,1.15,0.43,24.60093791,12.22433427,,,,,,,,63.7594
1034.06,36.71,542.22,0.735161646,0.4,0.4,2.07E-12,1.001576955,44.8,0.35,1.331642087,6.373671529,44.8,0.35,6.544394874,3.983544706,70,0.3,12.24225126,2.216340686,24,0.136,18.88936802,2.845389076,3.1,0.32,63.98702911,0,1.15,0.43,2.556038737,0,1.15,0.43,10.73978653,2.646,44.8,0.35,,,,,,0.694009716,0.4,0.4,2.05E-12,0.945511971,44.8,0.35,1.257101144,6.016894364,44.8,0.35,5.946818822,5.735194344,70,0.3,12.32641193,21.17200491,24,0.136,184.3747238,0.925498679,1.15,0.43,1.911230961,0.925511258,1.15,0.43,12.04913362,4.737923452,,,14.3052575,1.543772954,3.45,0.3,70.37937645,1.561099844,3.45,0.3,,63.7467
1048.08,31.09,524.51,0.797640516,0.4,0.4,2.50E-12,1.078299108,44.8,0.35,1.433647677,6.861903413,44.8,0.35,15.3607218,7.86410758,24,0.136,3.252745461,1.516415194,24,0.136,94.53445442,0,1.15,0.43,2.510485001,0,1.15,0.43,7.142090228,2.996313478,44.8,0.35,0,2.646,44.8,0.35,,,,,,0.706731259,0.4,0.4,2.03E-12,0.955402429,44.8,0.35,1.270250957,6.079833642,44.8,0.35,5.461166996,4.191397469,70,0.3,27.0435743,2.171369158,24,0.136,178.0339229,3.255461378,,,33.45296369,1.524616096,3.45,0.3,60.57260016,1.894402108,3.45,0.3,,,,,,,,,,61.2736
1061.19,30.96,508.04,0.853595196,0.4,0.4,2.50E-12,1.161452843,44.8,0.35,1.544204348,7.219485284,44.8,0.35,7.760616722,6.837012288,70,0.3,7.956498077,6.723800555,24,0.136,24.83712235,1.555496498,24,0.136,79.37484181,0,1.15,0.43,2.500011023,0,1.15,0.43,5.99948999,4,44.8,0.35,0,2.646,44.8,0.35,,0.709374841,0.4,0.4,2.03E-12,0.965217974,44.8,0.35,1.28330117,6.20800975,44.8,0.35,2.544762335,0.076778703,44.8,0.35,3.619567404,3.290515821,70,0.3,32.79547435,2.193677214,24,0.136,41.47628871,0,1.15,0.43,2.837340937,1.14E-12,1.15,0.43,99.96822429,3.170931551,,,46.22557276,1.595136872,3.45,0.3,48.79114782,62.6026
1075.91,23.05,489.4,0.934177904,0.4,0.4,2.52E-12,1.26645769,44.8,0.35,1.683813065,7.195782328,44.8,0.35,0.230270321,0.719639888,44.8,0.35,0.616005868,0.434516696,44.8,0.35,0.476663964,0.602703385,44.8,0.35,6.778421667,4.519572365,70,0.3,20.66782542,2.157607327,24,0.136,22.92932707,1.247469286,24,0.136,89.62503753,0,1.15,0.43,2.500010993,0.720717979,0.4,0.4,2.03E-12,0.977071737,44.8,0.35,1.299061287,5.551543962,44.8,0.35,0.177653485,0.555042026,44.8,0.35,0.355407105,0.077721615,44.8,0.35,0.031376528,0.235101661,44.8,0.35,5.618158411,3.330926377,70,0.3,40.59703476,2.752157883,3.1,0.32,103.2711758,1.957456668,,,5.2360834,3.079338217,,,37.39067307,62.865
1094.58,21.46,465.93,1.044989735,0.4,0.4,3.02E-12,1.411142552,44.8,0.35,1.876178165,8.017855408,44.8,0.35,1.57149966,0.112249976,44.8,0.35,0.05955593,0.32530702,44.8,0.35,8.114063782,4.810713245,70,0.3,40.17105534,3.205542413,24,0.136,8.742722859,0.739736455,24,0.136,104.4358232,0,1.15,0.43,2.500010733,0,1.15,0.43,9.98070607,0.735462605,0.4,0.4,2.14E-12,0.993160547,44.8,0.35,1.320452091,6.094394265,44.8,0.35,0.782229834,0.222220774,44.8,0.35,5.710668999,3.869527009,70,0.3,16.11705637,2.048938752,24,0.136,3.116775638,10.88208251,3.1,0.32,83.73859163,4.940974294,,,51.63957373,2.530161279,,,8.8870714,2.201448479,7.63,0.37,45.32003409,58.9826
977.11,55.8,614.12,0.553057143,70,0.3,0.100770168,1.14E-13,0.4,0.4,1.108471528,6.749660552,0.4,0.4,4.204047884,13.50945198,24,0.136,13.61957743,32.27006686,,,4.065941673,3.333542362,3.1,0.32,36.24825511,2.646000005,44.8,0.35,,,,,,,,,,,,,,0.568924512,70,0.3,0.103661294,0,70,0.3,1.140273896,6.455176062,24,0.136,0.490130603,3.957135985,24,0.136,15.39208373,2.852992744,24,0.136,16.24446663,16.62341209,,,4.455686514,2.987979746,3.1,0.32,49.74792979,3.676930451,44.8,0.35,0.948398569,6.99496981,44.8,0.35,9.404626916,7.787841037,44.8,0.35,0,66.1944
989.63,56.36,598.41,0.648010769,0.4,0.4,1.96E-12,0.880287959,44.8,0.35,1.170382855,5.601832467,44.8,0.35,5.75188155,3.000981679,70,0.3,15.80517017,2.000654482,24,0.136,15.03809807,5.632027931,,,9.607288914,3.868064074,3.1,0.32,45.74859492,2.646000003,44.8,0.35,,,,,,,,,,0.67618968,0.4,0.4,2.05E-12,0.918567502,44.8,0.35,1.221277246,5.845429555,44.8,0.35,6.002003561,3.131480119,70,0.3,16.49246196,2.08765344,24,0.136,13.21873581,2.892523705,3.1,0.32,107.8810162,0,1.15,0.43,4.144875534,0,1.15,0.43,0,2.48692532,1.15,0.43,12.97004571,26.27091281,,,,67.3172
1001.09,58.04,584.06,0.658495569,0.4,0.4,2.09E-12,0.890648417,44.8,0.35,1.184157555,5.667762656,44.8,0.35,5.819577727,3.036604686,70,0.3,15.99088423,2.024200975,24,0.136,17.24320998,4.627994222,3.1,0.32,59.25542991,2.646000002,44.8,0.35,,,,,,,,,,,,,,0.683758864,0.4,0.4,1.89E-12,0.924818295,44.8,0.35,1.229587961,5.885207333,44.8,0.35,6.157759354,3.904680984,70,0.3,5.820990549,13.43503615,70,0.3,3.401816714,3.498450081,70,0.3,4.294613075,1.088053812,70,0.3,1.53927089,6.207758008,70,0.3,148.4953068,27.12808484,,,,,,,,63.4284
1017.14,53.09,563.81,0.690040999,0.4,0.4,2.16E-12,0.930471259,44.8,0.35,1.237103833,5.92118074,44.8,0.35,28.79817016,6.415710754,70,0.3,5.547104354,2.643384259,3.1,0.32,70.3839855,2.646000001,44.8,0.35,,,,,,,,,,,,,,,,,,0.692934313,0.4,0.4,1.99E-12,0.934372687,44.8,0.35,1.242290959,5.94600801,44.8,0.35,6.105276082,3.185361434,70,0.3,16.77623689,2.123574305,24,0.136,17.20466521,4.274639633,3.1,0.32,188.4791501,27.07019911,,,,,,,,,,,,,,,,65.4652
