x,y,z,Thickness_r1_1,r1P2_1,r1P3_1,Distance_r1_1,Thickness_r1_2,r1P2_2,r1P3_2,Distance_r1_2,Thickness_r1_3,r1P2_3,r1P3_3,Distance_r1_3,Thickness_r1_4,r1P2_4,r1P3_4,Distance_r1_4,Thickness_r1_5,r1P2_5,r1P3_5,Distance_r1_5,Thickness_r1_6,r1P2_6,r1P3_6,Distance_r1_6,Thickness_r1_7,r1P2_7,r1P3_7,Distance_r1_7,Thickness_r1_8,r1P2_8,r1P3_8,Distance_r1_8,Thickness_r1_9,r1P2_9,r1P3_9,Distance_r1_9,Thickness_r1_10,r1P2_10,r1P3_10,Distance_r1_10,Thickness_r2_1,r2P2_1,r2P3_1,Distance_r2_1,Thickness_r2_2,r2P2_2,r2P3_2,Distance_r2_2,Thickness_r2_3,r2P2_3,r2P3_3,Distance_r2_3,Thickness_r2_4,r2P2_4,r2P3_4,Distance_r2_4,Thickness_r2_5,r2P2_5,r2P3_5,Distance_r2_5,Thickness_r2_6,r2P2_6,r2P3_6,Distance_r2_6,Thickness_r2_7,r2P2_7,r2P3_7,Distance_r2_7,Thickness_r2_8,r2P2_8,r2P3_8,Distance_r2_8,Thickness_r2_9,r2P2_9,r2P3_9,Distance_r2_9,Thickness_r2_10,r2P2_10,r2P3_10,Distance_r2_10,A3MS
1055.44,51.7,515.69,0.82933823,0.4,0.4,2.50E-12,1.121586274,44.8,0.35,1.491199932,7.137367198,44.8,0.35,7.328546677,3.82358957,70,0.3,36.46095313,2.017152522,24,0.136,79.70483249,0,1.15,0.43,2.501886859,0,1.15,0.43,6.024903987,4,44.8,0.35,0,2.646,44.8,0.35,,,,,,0.710287954,0.4,0.4,1.94E-12,0.960584224,44.8,0.35,1.277140388,5.970904208,44.8,0.35,6.41844913,3.274718944,70,0.3,17.8132637,4.196303906,24,0.136,172.118397,3.545094644,,,46.61925136,2.371657448,3.45,0.3,40.89036385,2.090819014,3.45,0.3,,,,,,,,,,58.661
1065.16,53.56,503.52,0.873594557,0.4,0.4,2.73E-12,1.185805727,44.8,0.35,1.576582614,6.737532537,44.8,0.35,0.215605991,0.262558666,44.8,0.35,2.629915248,0.073578757,44.8,0.35,5.375007659,4.042519522,70,0.3,40.29044457,2.695013015,24,0.136,84.06026649,0,1.15,0.43,2.500011006,0,1.15,0.43,8.939438803,1.057665962,44.8,0.35,0,0.713149318,0.4,0.4,1.98E-12,0.968019476,44.8,0.35,1.287025894,5.500110657,44.8,0.35,0.176007582,0.549922833,44.8,0.35,2.552135537,0.077001549,44.8,0.35,3.715129655,3.499786289,70,0.3,17.14593236,5.999762523,24,0.136,7.142590844,3.976813271,24,0.136,39.29746373,3.06E-13,1.15,0.43,3.30548565,2.56E-13,1.15,0.43,96.45952149,63.5249
1078.11,55.64,487.31,0.94823698,0.4,0.4,2.52E-12,1.278329239,44.8,0.35,1.699596829,7.263234314,44.8,0.35,0.232428834,0.726415026,44.8,0.35,3.370043791,0.10168528,44.8,0.35,4.793734647,4.613362878,70,0.3,0.62894286,8.267310086,70,0.3,27.25656434,2.885858067,24,0.136,100.4806919,0,1.15,0.43,2.500010943,0,1.15,0.43,9.989321343,0.725794901,0.4,0.4,2.08E-12,0.9784525,44.8,0.35,1.300897074,5.559389206,44.8,0.35,0.177904539,0.556059353,44.8,0.35,2.579432075,0.077831449,44.8,0.35,3.669196876,3.335633524,70,0.3,33.24514745,2.223755683,24,0.136,3.335633524,2.779694603,3.1,0.32,6.678648315,1.047081602,1.15,0.43,4.252029395,5.519860607,1.15,0.43,88.88678818,62.1608
1028.37,56.65,549.78,0.72030816,0.4,0.4,2.12E-12,0.973786212,44.8,0.35,1.294693032,6.19682135,44.8,0.35,6.362807636,3.319725723,70,0.3,16.49527757,4.173235766,24,0.136,12.30742885,2.766438103,3.1,0.32,6.056888997,4.896563553,70,0.3,50.04224344,0,1.15,0.43,2.59053862,0,1.15,0.43,11.1951893,2.646,44.8,0.35,,0.696425461,0.4,0.4,2.05E-12,0.941499137,44.8,0.35,1.251765899,5.991358147,44.8,0.35,6.151840955,3.20965615,70,0.3,31.98957297,2.139770767,24,0.136,193.2040433,0,1.15,0.43,3.965809921,0.327168893,1.15,0.43,,,,,,,,,,,,,,62.1342
1040.56,53.94,534.42,0.765271892,0.4,0.4,2.07E-12,1.033712067,44.8,0.35,1.37436718,6.578167697,44.8,0.35,6.754368618,3.524018409,70,0.3,18.55257287,2.35660304,24,0.136,14.09607362,2.936682008,3.1,0.32,67.82603614,0,1.15,0.43,2.530442881,0,1.15,0.43,10.4018601,2.646,44.8,0.35,,,,,,0.703139447,0.4,0.4,2.05E-12,0.949784957,44.8,0.35,1.262782272,6.044086089,44.8,0.35,6.205981252,3.237903262,70,0.3,27.03649224,2.158642549,24,0.136,197.8275471,3.315482324,,,37.52138537,27.26086374,3.45,0.3,9.475760716,4.793051597,3.45,0.3,,,,,,,,,,61.7015
984.43,80.29,656.04,0.087085835,2.1,0.32,1.441324015,0,2.5,0.27,2.185836123,0,2.5,0.27,1.872298213,0.73295895,,,4.598028877,14.22563782,,,4.905499521,33.24091939,,,2.629275704,45.78551748,,,2.569503229,4.924684261,3.1,0.32,2.998620135,30.29613369,44.8,0.35,2.646000002,35.92953627,,,,0.086632231,2.1,0.32,1.432679429,0,2.5,0.27,2.235360358,0,2.5,0.27,1.878931878,0.75593766,,,4.623736223,14.3063495,,,4.903523042,33.21684023,,,2.579637159,28.12721374,,,1.149670835,16.95506608,,,1.021391796,6.448309664,3.1,0.32,3.011769705,29.78535712,44.8,0.35,2.649757963,62.5187
981.4,81.5,609.25,0.544789096,70,0.3,0.100299883,0,70,0.3,0.300899649,2.958846552,44.8,0.35,2.005997662,1.554648188,44.8,0.35,0.65194924,0.050149942,44.8,0.35,5.917693104,3.436476995,70,0.3,45.02482312,4.041572068,,,6.501148882,3.480880408,3.1,0.32,38.86761811,2.646000001,44.8,0.35,,,,,,0.564226615,70,0.3,0.103878481,1.14E-13,0.4,0.4,0.311635442,3.064415176,44.8,0.35,0.687155659,3.621420508,44.8,0.35,0.054320017,0.05193924,44.8,0.35,6.128830353,3.116354417,70,0.3,14.98274311,2.868771897,24,0.136,18.1868103,2.13742085,,,6.552554814,2.973349071,3.1,0.32,47.1058015,0,1.15,0.43,4.496942927,62.5496
993.59,78.79,593.89,0.645139561,0.4,0.4,1.86E-12,0.881964939,44.8,0.35,1.172612476,5.612504158,44.8,0.35,5.76283909,3.006698656,70,0.3,15.83527959,2.004465798,24,0.136,26.76669966,4.080725722,3.1,0.32,49.52901033,2.646000001,44.8,0.35,,,,,,,,,,,,,,0.673318841,0.4,0.4,1.96E-12,0.920488599,44.8,0.35,1.223831433,5.857654723,44.8,0.35,6.014556189,3.138029316,70,0.3,16.5269544,2.092019569,24,0.136,7.840607333,2.929652143,3.1,0.32,120.9512714,0,1.15,0.43,4.183148357,0,1.15,0.43,16.43075257,26.53482111,,,,,,,,62.9836
1003.41,78.89,581.57,0.658949416,0.4,0.4,1.83E-12,0.894182157,44.8,0.35,1.188855822,5.690250089,44.8,0.35,5.842667502,3.048348262,70,0.3,16.05463418,2.032232199,24,0.136,14.58044207,4.806184832,3.1,0.32,62.42305593,2.646000001,44.8,0.35,,,,,,,,,,,,,,0.682357173,0.4,0.4,1.99E-12,0.925946049,44.8,0.35,1.231087361,5.892383948,44.8,0.35,6.050215661,3.156634258,70,0.3,15.71227137,3.017091913,24,0.136,2.510304866,2.623439973,3.1,0.32,146.7178369,0,1.15,0.43,4.291322947,2.574793768,1.15,0.43,16.57649639,27.28244651,,,,,,,,58.0696
1019.81,78.52,560.97,0.690984758,0.4,0.4,1.99E-12,0.938563332,44.8,0.35,1.247862612,5.97267575,44.8,0.35,6.132658136,3.732238125,70,0.3,16.31888761,2.133098502,24,0.136,2.536411819,2.674285844,3.1,0.32,81.79596227,2.646,44.8,0.35,,,,,,,,,,,,,,0.688935743,0.4,0.4,1.88E-12,0.935780159,44.8,0.35,1.244162257,5.95496465,44.8,0.35,24.51105985,11.9347788,70,0.3,9.970984014,2.658466361,3.1,0.32,195.842828,16.24948317,,,,,,,,,,,,,,,,,,,,60.4415
1041.18,77.4,534.12,0.765435585,0.4,0.4,1.85E-12,1.035177553,44.8,0.35,1.37631561,6.587493517,44.8,0.35,6.773511742,5.260091741,70,0.3,1.015203963,7.170731757,70,0.3,6.895054648,14.45367646,70,0.3,3.779564532,2.94084532,3.1,0.32,68.3374953,0,1.15,0.43,2.52954145,0,1.15,0.43,10.3899554,2.646,44.8,0.35,,0.702417428,0.4,0.4,2.15E-12,0.949951595,44.8,0.35,1.263003825,6.045146512,44.8,0.35,6.207070079,3.238471346,70,0.3,32.27676441,2.158980897,24,0.136,4.266755119,3.446023064,3.1,0.32,168.9139345,1.32E-11,1.15,0.43,5.553130102,0.723444832,1.15,0.43,12.47357723,3.334977219,,,21.6759021,0.151456641,,,,60.1353
1058.34,81.99,512.67,0.842191636,0.4,0.4,2.05E-12,1.13701803,44.8,0.35,1.511717154,6.977156093,44.8,0.35,7.687792362,3.87619783,70,0.3,28.08287768,2.917670465,24,0.136,14.09255327,3.121171672,3.1,0.32,7.072031547,4.499559468,70,0.3,61.02881425,0,1.15,0.43,2.500596508,0,1.15,0.43,6.00787203,4,44.8,0.35,0,0.7128508,0.4,0.4,2.03E-12,0.962398791,44.8,0.35,1.279552938,5.468174948,44.8,0.35,3.259032269,0.076554449,44.8,0.35,3.608995466,3.280904969,70,0.3,32.69968619,2.187269979,24,0.136,6.945984378,2.774165574,3.1,0.32,147.5892198,3.859168738,,,64.38097308,2.828365302,2.1,0.35,19.53218025,3.397311343,3.45,0.3,,61.5191
1067.83,78.81,500.69,0.890125816,0.4,0.4,2.51E-12,1.201240051,44.8,0.35,1.59710325,6.973246382,44.8,0.35,0.070393479,0.682563223,44.8,0.35,3.16686011,0.095553186,44.8,0.35,4.504650193,4.095136539,70,0.3,34.1943901,4.932744708,24,0.136,1.55050926,2.238460638,24,0.136,4.723983696,3.412613782,3.1,0.32,18.33802316,4.321732354,70,0.3,55.88930622,0.718626173,0.4,0.4,2.19E-12,0.969798342,44.8,0.35,1.289390978,5.510217855,44.8,0.35,0.176331019,0.552149815,44.8,0.35,2.555609007,0.07714305,44.8,0.35,3.636743784,3.306130713,70,0.3,32.95110277,2.204087142,24,0.136,3.306130713,2.755108927,3.1,0.32,41.68591137,1.26E-10,1.15,0.43,2.821795335,1.26E-10,1.15,0.43,85.03771757,62.1466
1029.03,81.79,549.46,0.717624565,0.4,0.4,2.10E-12,0.97518575,44.8,0.35,1.296553782,6.205727503,44.8,0.35,17.14640498,5.909774768,70,0.3,3.246005254,3.66634102,24,0.136,8.975764556,5.70684773,3.1,0.32,62.36025748,0,1.15,0.43,2.588427257,0,1.15,0.43,11.1672784,2.646,44.8,0.35,,,,,,0.692957505,0.4,0.4,2.15E-12,0.941665486,44.8,0.35,1.251987066,5.992416727,44.8,0.35,8.477117034,3.691451888,70,0.3,14.84308139,7.476431813,24,0.136,6.298112397,2.248052289,24,0.136,3.674501433,2.675186039,3.1,0.32,188.6797892,0,1.15,0.43,4.469320589,0.129294261,1.15,0.43,,,,,,59.3143
983.8,118.69,658.9,1.018669395,2.1,0.32,0,3.007463459,2.5,0.27,0.481267729,4.902162275,2.1,0.32,0,1.408277244,2.1,0.32,1.637572508,3.071313353,,,8.89E-13,1.023643389,,,13.53928399,4.407431826,,,2.416950981,0.112114525,,,28.31350715,2.501229836,,,9.519540216,30.16072404,,,5.031302866,0.995983449,2.1,0.32,0,2.848035571,2.5,0.27,0.986904366,4.961287616,2.5,0.27,3.22E-13,1.420497199,2.1,0.32,2.027665188,0.399084962,,,0.176889327,1.556784937,,,0.08455319,2.258085602,,,13.95466489,5.555812919,,,28.27505526,2.513687372,,,12.16921275,21.17355661,,,4.742895563,59.6588
992.83,103.65,595.37,0.656085691,0.4,0.4,1.96E-12,0.882057228,44.8,0.35,1.172735179,9.622442492,44.8,0.35,1.754091079,3.007013279,70,0.3,15.8369366,2.004675546,24,0.136,29.2302011,4.089040674,3.1,0.32,47.3458843,2.65534423,44.8,0.35,,,,,,,,,,,,,,0.684201952,0.4,0.4,1.96E-12,0.919857399,44.8,0.35,1.222992224,10.03480799,44.8,0.35,1.829261874,3.135877498,70,0.3,16.51562149,2.090585023,24,0.136,12.54350997,2.613231248,3.1,0.32,43.66469246,0,1.15,0.43,4.170961031,5.80E-13,1.15,0.43,3.169158175,2.103027196,1.15,0.43,3.892586314,2.2390958,1.15,0.43,13.73697318,61.7163
1009.35,104.08,574.62,0.662695657,0.4,0.4,1.88E-12,0.905331663,44.8,0.35,1.203679598,5.761201494,44.8,0.35,6.429912381,3.086357943,70,0.3,15.74042551,2.057571984,24,0.136,12.34543175,2.571964953,3.1,0.32,28.11644689,2.709972727,1.15,0.43,37.87039093,2.647194606,44.8,0.35,,,,,,,,,,0.680139953,0.4,0.4,1.99E-12,0.929162925,44.8,0.35,1.235364344,5.860061632,44.8,0.35,6.651961852,3.167600882,70,0.3,16.1547645,2.111733938,24,0.136,12.67040351,2.639667402,3.1,0.32,63.68712005,1.024887435,1.15,0.43,2.096725165,0.533066362,1.15,0.43,0,1.01764274,1.15,0.43,9.006158055,2.723887422,1.15,0.43,0,61.6479
1023.46,105.72,556.95,0.705383282,0.4,0.4,2.12E-12,0.952025917,44.8,0.35,1.265761731,6.058346746,44.8,0.35,6.761547708,3.2455429,70,0.3,16.55226879,2.163695284,24,0.136,12.98217159,2.704619083,3.1,0.32,35.33459574,2.574957215,1.15,0.43,6.570321293,0.294356109,1.15,0.43,28.36311882,2.64711436,44.8,0.35,,,,,,0.694846601,0.4,0.4,2.15E-12,0.937805006,44.8,0.35,1.246854384,5.967850041,44.8,0.35,6.660546921,3.197062522,70,0.3,16.50735921,2.543835875,24,0.136,17.60845517,2.664218768,3.1,0.32,97.92256742,0,1.15,0.43,5.300142618,0.171491284,1.15,0.43,27.08717533,0.029059142,1.15,0.43,1.802611099,0.019000649,1.15,0.43,72.88877585,60.5553
1030.47,106.94,548.17,0.722704997,0.4,0.4,2.10E-12,0.978553226,44.8,0.35,1.301030993,6.22715689,44.8,0.35,6.949951886,3.335976905,70,0.3,32.58137445,2.779980755,3.1,0.32,39.44261564,0,1.15,0.43,2.541420935,0.639057578,1.15,0.43,33.67028929,2.64733678,44.8,0.35,,,,,,,,,,0.695962488,0.4,0.4,2.15E-12,0.942343473,44.8,0.35,1.252888482,5.996731195,44.8,0.35,6.692780351,3.212534569,70,0.3,36.83706305,2.677112141,3.1,0.32,113.0010843,0,1.15,0.43,4.615882405,1.82E-13,1.15,0.43,0.667288721,0.170623851,1.15,0.43,2.06826491,0.156615319,1.15,0.43,,,,,,61.0164
1045.25,106.29,529.59,0.767914987,0.4,0.4,2.29E-12,1.049135018,44.8,0.35,1.394872695,6.676313752,44.8,0.35,7.451243027,3.576596653,70,0.3,18.94393499,2.063182269,24,0.136,14.83571528,2.556842145,3.1,0.32,47.68762705,0,1.15,0.43,2.50430913,1.71E-13,1.15,0.43,29.47678322,4.006806677,44.8,0.35,3.55E-13,2.651917368,44.8,0.35,,0.697178142,0.4,0.4,2.15E-12,0.95249346,44.8,0.35,1.26638335,6.061322019,44.8,0.35,6.223678859,3.247136796,70,0.3,32.36313006,2.164757864,24,0.136,3.759927647,2.902811952,3.1,0.32,146.2551025,0,1.15,0.43,5.73742711,0,1.15,0.43,16.31023099,0,1.15,0.43,2.867615624,0,1.15,0.43,11.95388578,59.8505
1057.13,108.35,514.73,0.839104409,0.4,0.4,2.50E-12,1.130967657,44.8,0.35,1.503672907,7.197066905,44.8,0.35,7.417020087,3.828396953,70,0.3,44.71636764,2.808139333,3.1,0.32,48.76712885,0,1.15,0.43,2.502891012,7.37E-13,1.15,0.43,29.53209126,4.005344461,44.8,0.35,1.61E-13,2.649928503,44.8,0.35,,,,,,0.713117816,0.4,0.4,2.05E-12,0.961159513,44.8,0.35,1.277905261,5.974480153,44.8,0.35,6.968406467,3.276680157,70,0.3,32.11146554,2.184453438,24,0.136,8.158211833,2.563972953,3.1,0.32,235.9232227,4.045782385,44.8,0.35,0.026425944,3.61130623,3.45,0.3,,,,,,,,,,56.6092
985.92,146.59,655.38,0.08970532,2.1,0.32,1.399268099,0,2.5,0.27,2.296428402,1.37E-12,2.1,0.32,1.948225823,0.849673104,,,4.787103271,14.6442477,,,4.917549012,24.99453231,,,3.955177857,28.83177631,,,5.173030651,15.6082901,3.1,0.32,3.991890052,7.826447059,4.5,0.36,2.368851212,8.925277551,4.5,0.36,2.066045309,0.092091708,2.1,0.32,1.442920381,0,2.5,0.27,2.035340413,0,2.5,0.27,1.909081288,0.722408392,,,4.649418503,14.20177823,,,4.922097582,21.58697768,,,5.958272904,28.8844179,,,3.21756196,0.040582942,,,1.436969419,0.275266827,,,0.064800646,0.556503554,,,0.124953863,61.8947
989.93,125.66,599.46,0.654179267,0.4,0.4,1.96E-12,0.88052516,44.8,0.35,1.170698224,5.603341926,44.8,0.35,5.753431442,3.001790317,70,0.3,15.64316407,2.055905534,24,0.136,8.99399693,11.64133592,,,12.17995422,3.914113273,3.1,0.32,37.8723292,6.942699938,44.8,0.35,2.60E-13,2.651062547,44.8,0.35,,,,,,0.682116484,0.4,0.4,2.02E-12,0.918128649,44.8,0.35,1.220693772,5.842636855,44.8,0.35,5.999136057,3.133248399,70,0.3,16.48131819,2.086656044,24,0.136,31.661146,4.368422839,3.1,0.32,0.004959277,0,1.15,0.43,4.37339058,0,1.15,0.43,101.3374828,5.028776192,44.8,0.35,16.25380753,6.898408468,,,,59.2289
1006.17,127.68,579.11,0.669433212,0.4,0.4,1.93E-12,0.901720376,44.8,0.35,1.198878227,5.738220572,44.8,0.35,2.920344398,1.024682245,70,0.3,8.001535313,0.195922646,70,0.3,12.50112339,2.04936449,24,0.136,26.15761159,2.780443921,3.1,0.32,3.60E-13,3.35000511,1.15,0.43,19.58598978,14.52476202,44.8,0.35,3.36295349,14.72021776,44.8,0.35,1.99E-12,0.688256326,0.4,0.4,2.05E-12,0.927074937,44.8,0.35,1.232588269,5.899567782,44.8,0.35,6.057591919,4.869083117,70,0.3,14.93660872,2.10698851,24,0.136,35.02670829,2.890880746,3.1,0.32,40.47029388,1.666767588,1.15,0.43,4.924957664,1.704633627,1.15,0.43,94.80898257,27.43695471,,,,,,,,62.4276
1017.66,127.26,564.67,0.688160891,0.4,0.4,2.16E-12,0.931260649,44.8,0.35,1.238153363,5.979120557,44.8,0.35,6.03202532,3.174752214,70,0.3,16.19123629,2.116501476,24,0.136,34.34319125,2.651305206,3.1,0.32,3.60E-13,0,1.15,0.43,2.651305206,0,1.15,0.43,8.601162759,40.02450875,44.8,0.35,4.58E-13,2.658935982,44.8,0.35,,0.690147232,0.4,0.4,2.05E-12,0.933948685,44.8,0.35,1.241727229,5.943309815,44.8,0.35,6.102505613,3.183915972,70,0.3,16.76862412,2.122610659,24,0.136,18.21931099,2.738981167,3.1,0.32,81.51777123,1.739529555,1.15,0.43,4.283628281,0.1387469,1.15,0.43,101.8175818,27.82279963,,,,,,,,58.7466
1033.25,130.77,545.16,0.728019828,0.4,0.4,2.10E-12,0.992199056,44.8,0.35,1.319173745,6.313993993,44.8,0.35,6.483118833,3.382496782,70,0.3,17.81448305,2.254997868,24,0.136,44.51036355,2.547077408,3.1,0.32,3.60E-13,0,1.15,0.43,2.547077408,0,1.15,0.43,46.06589362,2.666387063,44.8,0.35,,,,,,0.69260721,0.4,0.4,2.05E-12,0.943936131,44.8,0.35,1.255005992,6.006866285,44.8,0.35,6.167764489,3.217964081,70,0.3,20.03345635,10.49698075,24,0.136,7.268686394,14.97195633,3.1,0.32,10.49654582,0,1.15,0.43,82.85690323,2.86E-12,1.15,0.43,59.18821319,15.25120479,44.8,0.35,,,,,,58.453
1047.23,134.01,527.68,0.781235272,0.4,0.4,2.06E-12,1.057904762,44.8,0.35,1.406532468,6.732121215,44.8,0.35,6.91244589,3.606493508,70,0.3,19.00365748,2.394870673,24,0.136,52.30460221,4.711523476,3.1,0.32,0.17045492,0,1.15,0.43,2.508909194,0,1.15,0.43,41.23772253,4.034588894,44.8,0.35,1.71E-13,2.67210234,44.8,0.35,,0.704195356,0.4,0.4,2.03E-12,0.953581651,44.8,0.35,1.26783015,6.068246872,44.8,0.35,6.230789199,3.250846539,70,0.3,17.23626139,2.254886565,24,0.136,16.74745199,3.008035394,3.1,0.32,20.36505394,0,1.15,0.43,4.330042581,0,1.15,0.43,168.1690776,3.885423969,44.8,0.35,10.50362916,1.211139035,44.8,0.35,,54.3716
979.79,170.48,661.61,1.125154929,2.1,0.32,6.28E-13,4.278147461,2.5,0.27,14.11364957,2.233296757,,,0.366463926,3.084853607,,,11.14800615,3.881873781,,,25.97990093,3.837165221,,,14.68427801,5.666590595,,,3.971714769,1.082570827,3.1,0.32,23.02917497,2.485872464,4.5,0.36,14.748998,1.992337355,4.5,0.36,13.76891796,1.177873536,2.1,0.32,5.09E-13,4.605882337,2.5,0.27,16.92720781,1.95422183,,,0.494108266,4.615142268,,,11.39352423,4.437193921,,,30.03492503,4.587455779,,,2.7129124,0,,,2.592680076,0,,,11.51903588,2.759935778,3.1,0.32,7.967252745,1.605068338,4.5,0.36,40.22174203,58.983
987.83,152.6,602.64,0.6492125,0.4,0.4,1.96E-12,0.880196943,44.8,0.35,1.170261844,5.601253271,44.8,0.35,5.75128684,3.000671395,70,0.3,13.43276806,2.29143068,24,0.136,38.3064334,3.844099613,3.1,0.32,45.08630262,2.711858823,44.8,0.35,,,,,,,,,,,,,,0.676215697,0.4,0.4,1.89E-12,0.916807654,44.8,0.35,1.218937449,5.834230525,44.8,0.35,5.990504557,3.646394078,70,0.3,15.08432782,2.939277216,24,0.136,27.60208915,4.338092869,3.1,0.32,84.96386901,3.809613925,44.8,0.35,11.87825333,8.937799406,44.8,0.35,,,,,,,,,,61.1558
1005,152.56,581.09,0.669594971,0.4,0.4,2.03E-12,0.90002637,44.8,0.35,1.196625969,10.97907809,44.8,0.35,19.85705266,2.045514498,24,0.136,24.69607544,2.765834176,3.1,0.32,60.22309988,2.717993351,44.8,0.35,,,,,,,,,,,,,,,,,,0.689042748,0.4,0.4,2.09E-12,0.926166818,44.8,0.35,1.231380884,5.893788844,44.8,0.35,25.83794931,2.104924603,24,0.136,37.40512092,2.895894576,3.1,0.32,3.07375487,2.631111571,1.15,0.43,0.922274966,2.365321081,1.15,0.43,95.73633211,0.55918044,44.8,0.35,1.24366217,17.92291612,44.8,0.35,,,,,,63.5101
1036.29,152.97,541.8,0.741393642,0.4,0.4,2.07E-12,1.00751147,44.8,0.35,1.339532296,6.411436628,44.8,0.35,6.583171538,4.007147893,70,0.3,16.45353732,3.35322228,24,0.136,46.55505152,2.534060399,3.1,0.32,52.41459131,2.724677202,44.8,0.35,,,,,,,,,,,,,,0.695937481,0.4,0.4,2.15E-12,0.945739151,44.8,0.35,1.25740319,6.018340055,44.8,0.35,6.179545592,3.224110744,70,0.3,15.905613,3.224110745,24,0.136,32.1670355,2.808151481,3.1,0.32,9.316820232,0,1.15,0.43,10.26561895,0.087483217,1.15,0.43,140.0357876,3.495570284,44.8,0.35,4.566775886,5.176692621,44.8,0.35,,56.9121
1043.27,154.02,533.06,0.760295444,0.4,0.4,2.29E-12,1.030777593,44.8,0.35,1.370465664,6.559493775,44.8,0.35,6.735194501,3.514014522,70,0.3,17.47820826,3.371611247,24,0.136,52.17557218,2.519660594,3.1,0.32,3.41E-13,0,1.15,0.43,7.558981781,0,1.15,0.43,40.16885287,4.112195123,44.8,0.35,3.27E-13,2.729859953,44.8,0.35,,0.701114404,0.4,0.4,2.03E-12,0.950542349,44.8,0.35,1.26378926,6.048905858,44.8,0.35,6.210930122,3.240485281,70,0.3,17.00067858,2.226200752,24,0.136,25.31596954,6.400509159,3.1,0.32,11.6909138,0,1.15,0.43,4.385438471,0.640582702,1.15,0.43,134.6227028,11.82581632,44.8,0.35,6.417026622,18.34154418,44.8,0.35,,57.5578
993.38,177.39,596.17,0.547458243,70,0.3,0.100674399,0,70,0.3,0.302023196,7.2485567,44.8,0.35,7.751928694,3.020231959,70,0.3,14.0772396,2.000291412,24,0.136,26.18877713,3.310351898,3.1,0.32,63.22033797,2.790671537,44.8,0.35,,,,,,,,,,,,,,0.568208183,70,0.3,0.104490192,0,70,0.3,0.313470577,7.523293859,44.8,0.35,8.045744821,3.134705774,70,0.3,8.366880338,2.08213891,24,0.136,43.09345156,1.856199233,3.1,0.32,100.0364046,23.11284885,44.8,0.35,268.5749821,2.460742437,2.1,0.35,11.95552486,3.4237088,2.1,0.35,13.17518825,3.562702808,2.1,0.35,,62.1995
